Batch Size Zone 1,Batch Size Zone 2,Batch Size Zone 3,Average Cycle Time,Picker Util,Order per labour hr,Warehouse Throughput
9,3,8,1760.8392,0.022490599,279.9433587,18.88059617
9,3,8,1906.1488,0.021861429,284.3349201,18.32772332
10,3,8,1971.3922,0.020149698,286.8990453,18.01514679
10,3,8,1920.4547,0.021949051,277.8584365,18.92392717
10,3,8,1893.2772,0.019871246,288.2362255,17.17607401
10,3,8,2235.7068,0.021468897,279.6693086,18.08634008
10,3,8,2222.9407,0.019890534,289.5199346,17.15683104
10,3,8,1981.8617,0.021569812,291.5147975,18.51556206
10,3,8,2066.3518,0.020788159,285.3511987,18.21501903
10,3,8,1861.432,0.022253188,290.4493336,18.99018975
10,3,8,1759.9609,0.022656952,287.1560811,19.77394076
10,3,8,1931.1017,0.02130987,282.2440719,18.64510857
10,3,8,2163.489,0.019021863,283.2997453,16.89390639
10,3,8,1838.0853,0.021571981,280.2519374,18.41008744
10,3,8,2183.5754,0.02069499,285.9175002,17.90618629
10,3,8,1960.3535,0.019847372,286.2766749,16.98386165
10,3,8,2104.4763,0.020930787,284.5008093,18.03250251
10,3,8,1987.4985,0.021186433,284.6404744,18.20051574
10,3,8,1789.8268,0.023447833,287.7521687,19.95999552
10,3,8,1971.2819,0.02000623,289.3919769,17.30669181
10,3,8,1753.6143,0.022128293,284.6964798,19.00698153
10,3,8,2150.9324,0.021712176,284.7671815,18.58412312
10,3,8,1891.8047,0.02094889,292.1346704,18.44494185
10,3,8,2097.2654,0.019882415,286.9742335,17.34120162
10,3,8,1964.9287,0.022303014,285.8484149,18.42858299
10,3,8,2205.2725,0.02013726,291.3722796,17.51329881
10,3,8,1858.6957,0.021995437,282.9677297,18.51254145
10,3,8,1972.4828,0.020620447,284.737791,17.82471641
10,3,8,2055.4114,0.022416218,286.3965368,19.02356319
10,3,8,1926.6981,0.020955177,301.0109586,18.32440813
2,4,8,1431.5396,0.023384504,267.9558642,19.03777493
2,4,8,1380.7657,0.023570464,269.4069686,18.92377652
2,4,8,1468.1354,0.024052679,274.6794227,19.22382747
2,4,8,1331.3943,0.023014927,271.7669852,18.99036133
2,4,8,1389.2728,0.0243924,271.9602961,19.93532145
2,4,8,1579.4828,0.022339234,269.9911028,17.97765841
2,4,8,1637.2784,0.021142307,273.6456815,17.16709079
2,4,8,1318.5055,0.022250433,274.1664317,18.1870164
2,4,8,1510.913,0.024043876,274.346918,19.16982517
2,4,8,1323.2437,0.022957231,273.9562463,18.56062853
2,4,8,1400.1405,0.022404241,271.1649204,18.28636552
2,4,8,1421.1202,0.021989445,269.701255,17.74151774
2,4,8,1383.1147,0.023962553,272.6561309,19.19511383
2,4,8,1386.36,0.022289172,272.7133472,18.14042588
2,4,8,1325.8641,0.022880776,272.9446263,18.71713565
2,4,8,1967.34,0.020411961,273.7308498,16.60467393
2,4,8,1490.6398,0.021398072,274.9236377,17.51748345
2,4,8,1690.4609,0.021051385,270.7915521,17.14939286
2,4,8,1449.3046,0.022448409,271.9253362,17.71228053
2,4,8,1496.6371,0.023627612,272.7826227,19.0572649
2,4,8,1783.5011,0.022204453,270.6735337,17.81108311
2,4,8,1223.4974,0.022626921,277.2686395,18.91905713
2,4,8,1390.8102,0.023191995,270.3070488,18.58391606
2,4,8,1385.663,0.022568964,270.7050299,18.27533754
2,4,8,1465.6295,0.022692972,268.9472883,18.37757424
2,4,8,1401.6538,0.022598927,275.204546,18.57853106
2,4,8,1487.1279,0.024228924,269.2962258,19.58604457
2,4,8,1376.9165,0.021835463,272.3084011,17.7213708
3,4,8,1864.9086,0.020261368,281.2639724,16.87019197
3,4,8,1597.6361,0.020083164,281.5853387,17.04659852
3,4,8,1516.9003,0.019607102,278.3465022,16.55238032
3,4,8,1492.9108,0.021720976,283.5367441,18.27331746
3,4,8,1590.461,0.020317301,281.3673806,17.25535843
3,4,8,1600.3066,0.022557536,286.1789974,19.09426733
3,4,8,1544.3615,0.020019253,277.5106343,17.10111651
3,4,8,1617.3682,0.022861693,278.9529637,18.96058338
3,4,8,1706.9694,0.021213887,281.3469944,17.73048953
3,4,8,1486.9609,0.023517106,278.0624398,19.89608009
3,4,8,1430.6354,0.021808409,283.0445782,18.55061463
3,4,8,1603.2611,0.02015952,281.7612708,17.05715676
3,4,8,1409.4086,0.02191642,278.2033803,18.51576159
3,4,8,1577.9076,0.021047728,281.543706,18.2405376
3,4,8,1737.2574,0.020275752,275.4019329,17.08183649
3,4,8,1531.4872,0.02228257,280.0371016,18.84813965
3,4,8,1616.8776,0.022913777,280.4751684,19.33191484
3,4,8,1796.2765,0.020573604,285.2537678,17.58267305
3,4,8,1824.8246,0.020399539,284.9405063,17.32260739
3,4,8,1506.394,0.022216332,283.1875701,18.55288029
3,4,8,1457.7148,0.022045317,283.7184824,18.03179424
3,4,8,1396.0459,0.02124752,276.7640672,17.70948092
3,4,8,1978.5455,0.022117547,279.6888327,18.11011243
3,4,8,1559.93,0.021304828,285.3940106,17.75192915
3,4,8,1432.9869,0.022498476,275.6314903,18.73462104
3,4,8,1509.6167,0.02164392,287.7403561,17.96714583
3,4,8,1532.6481,0.022447639,284.2862305,18.46360855
3,4,8,1522.645,0.021037081,283.6014974,17.90064127
4,4,8,1551.9918,0.021565586,285.7898688,18.6183346
4,4,8,1986.6294,0.021056111,285.8621237,18.03593089
4,4,8,1617.232,0.021020511,286.902958,17.97221293
4,4,8,1509.3739,0.02106247,288.2361881,18.60077122
4,4,8,1563.8213,0.021571132,280.8288675,18.21560038
4,4,8,1618.4401,0.023034299,280.6564558,19.03366946
4,4,8,1675.6122,0.021199818,289.2590084,18.32011692
4,4,8,1553.0938,0.020159795,289.1596158,17.42220321
4,4,8,1735.9657,0.020914636,285.3087981,18.04728898
4,4,8,1568.4855,0.021719514,287.0638871,18.4891818
4,4,8,1708.4847,0.02165947,288.6386664,18.38104194
4,4,8,1653.849,0.021905598,284.7802327,18.77712952
4,4,8,1494.9388,0.02443736,286.6205899,20.58960079
4,4,8,1927.6771,0.020658791,284.4084642,17.7870032
4,4,8,1544.1771,0.021930403,294.9800374,19.13900176
4,4,8,1681.6493,0.022412051,281.2247091,18.99183359
4,4,8,1603.2797,0.020281223,281.9645404,17.2759974
4,4,8,1761.5465,0.020406851,286.5500635,17.61332539
4,4,8,1499.1808,0.022288495,287.3115042,19.15883203
4,4,8,1957.1063,0.022293289,283.7330641,18.85229161
4,4,8,1838.4062,0.020013705,281.6765422,16.90238239
4,4,8,1601.1964,0.021038517,283.2441839,17.91925547
4,4,8,1646.7968,0.02351307,283.9140414,19.9020476
4,4,8,1697.8882,0.020820315,285.5862078,17.4873216
4,4,8,1757.0897,0.021014446,287.8298538,18.1513918
4,4,8,1437.8444,0.022447116,291.6704586,19.19268298
4,4,8,1577.9381,0.022900621,288.0201619,19.48390517
4,4,8,1680.3174,0.021180055,287.6153625,18.28139203
5,4,8,1841.0532,0.020660551,303.0600326,18.93976739
5,4,8,1684.1621,0.019265971,300.7623413,17.53829999
5,4,8,1624.2495,0.01978845,302.0184292,17.96819459
5,4,8,1824.7125,0.02038063,295.0734928,18.18553297
5,4,8,1595.3945,0.020471751,301.6845437,18.58188304
5,4,8,1796.9609,0.02090273,304.145091,19.03607783
5,4,8,1759.3585,0.021877381,302.7550315,19.86014712
5,4,8,1746.6675,0.019052626,301.6204023,17.13509211
5,4,8,1649.2848,0.021065856,302.955852,19.47913164
5,4,8,1943.9816,0.019202779,294.8415062,17.23428927
5,4,8,1843.2513,0.019391534,307.3048306,18.05495222
5,4,8,1486.1895,0.022333179,301.9071715,20.01285845
5,4,8,1665.6572,0.021572898,303.2927034,19.38310187
5,4,8,1569.1738,0.021386693,302.0955267,19.37776295
5,4,8,1577.5464,0.020888141,303.3885193,18.91589716
5,4,8,1674.9017,0.01911026,308.5903275,17.55729467
5,4,8,1480.0426,0.019878661,298.7455302,17.95481282
5,4,8,1641.7002,0.020494412,299.1921493,18.63783881
5,4,8,1753.2494,0.020780196,307.9524863,19.08026435
5,4,8,1716.085,0.020924668,297.0066534,18.69205683
5,4,8,1893.9482,0.019944172,303.2784336,18.25105733
5,4,8,1817.4594,0.019425297,301.8551628,17.59676214
5,4,8,1774.814,0.02075413,296.773036,18.93658049
5,4,8,1674.9515,0.019978567,296.5408031,17.94069246
5,4,8,1688.6147,0.020991808,298.879018,18.93639474
5,4,8,1748.2217,0.020306177,301.4782938,18.4109652
5,4,8,1648.498,0.020633145,297.4900461,18.48289544
5,4,8,1706.3232,0.020564162,303.4613926,18.95202267
6,4,8,1821.6074,0.020968014,291.5817806,18.48055376
6,4,8,1872.2274,0.020188181,292.9882836,17.69040257
6,4,8,1896.7711,0.020771339,292.3374157,18.28723815
6,4,8,1583.8483,0.022648901,291.7586032,20.0221545
6,4,8,1949.4877,0.021605426,291.2206473,18.71308605
6,4,8,1857.9279,0.022693683,290.2156424,19.4406738
6,4,8,1638.2946,0.021492917,295.322293,18.57107106
6,4,8,1671.5582,0.022141054,294.6325604,19.8086658
6,4,8,1812.4652,0.02013803,296.8648679,17.77550158
6,4,8,1645.0205,0.02176103,289.4465951,19.65550919
6,4,8,1852.7241,0.019419258,290.9322562,17.0149473
6,4,8,1527.0889,0.022003408,289.5959619,19.15574526
6,4,8,1644.1398,0.023270911,292.9396397,20.47994926
6,4,8,1934.3785,0.020544321,289.6743202,17.88851011
6,4,8,1695.4323,0.022364914,296.5595542,19.18062648
6,4,8,1836.9877,0.020705312,293.5298461,18.41320915
6,4,8,1876.4751,0.019136697,290.3090121,16.79784935
6,4,8,1585.8248,0.020983281,290.7404158,18.18742828
6,4,8,1837.3763,0.020196742,298.1463975,18.11814882
6,4,8,1734.296,0.021029083,295.8519424,18.54791965
6,4,8,1870.6035,0.019556394,292.5279769,17.14770216
6,4,8,1925.2079,0.019872547,290.0612647,17.80795689
6,4,8,1688.2096,0.021958722,291.5094166,19.10730131
6,4,8,1612.5645,0.020959258,294.2241921,18.08851679
6,4,8,1798.7202,0.022989137,296.3148763,20.05964206
6,4,8,1879.5082,0.01997797,292.7992338,17.67338776
6,4,8,1749.0326,0.020296409,290.8053895,18.03745651
6,4,8,1753.1719,0.02211027,293.1080765,18.95246615
7,4,8,1934.9521,0.021740355,286.4362147,18.77938926
7,4,8,1817.7451,0.021968778,286.4886474,18.40380921
7,4,8,1829.32,0.020880254,294.1356345,18.3381215
7,4,8,1974.9053,0.021358865,290.0314409,18.50206206
7,4,8,1871.6338,0.021163122,290.2476815,18.64041514
7,4,8,1948.0504,0.01927461,290.6329968,16.80835598
7,4,8,2121.2598,0.019352643,294.9979507,17.27450133
7,4,8,1757.8129,0.020465509,289.2871362,17.81343466
7,4,8,1728.5397,0.024317095,287.56859,21.23061396
7,4,8,1790.2523,0.022206586,287.7612344,19.37165957
7,4,8,2120.1973,0.01981405,291.8411344,17.30735868
7,4,8,1927.6217,0.021205367,292.1621682,18.42472938
7,4,8,1814.7041,0.021195476,291.5613737,18.77309479
7,4,8,1949.4276,0.020828633,304.9714577,18.12318203
7,4,8,1894.641,0.020904286,286.9641993,18.01355124
7,4,8,1901.7667,0.021082233,296.8370543,18.30007853
7,4,8,1935.9766,0.019455926,297.1333601,17.42766931
7,4,8,1806.8177,0.020463247,295.8678089,17.96813953
7,4,8,1823.8013,0.021834131,288.985488,19.15954113
7,4,8,2147.4807,0.019504895,295.58501,17.55039876
7,4,8,1885.8649,0.021001938,297.6108095,18.54121449
7,4,8,1746.2726,0.022374217,296.3747813,19.47165919
7,4,8,2013.2979,0.020141088,288.9304593,17.57853503
7,4,8,1822.4316,0.020767219,292.2608171,18.63887655
7,4,8,1722.7775,0.022094928,286.6783629,19.36193645
7,4,8,1762.9349,0.021732132,290.8189783,18.75427075
7,4,8,1646.936,0.022090509,291.0648359,19.40080763
7,4,8,2128.1194,0.020009043,288.1089627,17.39306988
8,4,8,1977.2968,0.021341428,295.0712407,18.84235772
8,4,8,1753.7148,0.021363542,295.2890321,19.11297443
8,4,8,1814.4463,0.021408315,288.5714666,18.87110673
8,4,8,1885.2461,0.021355774,289.3714733,18.82218707
8,4,8,2072.6926,0.021710758,294.8496169,19.39398631
8,4,8,1922.2213,0.021902975,286.3088538,19.30627265
8,4,8,1882.8715,0.021424253,291.6135335,19.17533547
8,4,8,1798.5101,0.020926105,298.988236,18.98901123
8,4,8,2038.3824,0.019656244,290.4435696,17.51845467
8,4,8,1717.333,0.022701219,290.3265684,19.14848982
8,4,8,2182.6455,0.021066839,291.191474,18.09654229
8,4,8,1877.351,0.019976474,289.9200498,17.52595409
8,4,8,1885.3802,0.021742331,299.2171336,19.10630812
8,4,8,1793.3197,0.020942796,291.3737322,18.40275461
8,4,8,2027.7604,0.021269346,292.4517877,18.73015307
8,4,8,2030.6489,0.019314604,292.7646329,17.24406381
8,4,8,1920.5402,0.020228285,306.6636545,18.27017241
8,4,8,1731.1696,0.022759641,293.4327747,19.88975051
8,4,8,2203.945,0.019613187,291.9890439,16.87516868
8,4,8,2194.1406,0.018982843,297.1472033,16.74795793
8,4,8,2297.574,0.018963673,297.7748886,16.86647548
8,4,8,2083.3936,0.020636061,288.1638759,18.19630956
8,4,8,2010.1918,0.020087354,285.5055051,17.39436647
8,4,8,1706.2462,0.021743553,284.9721445,18.8167716
8,4,8,1913.8607,0.021106078,294.6528277,18.65793729
8,4,8,1840.1748,0.021326001,293.8897299,18.6252226
8,4,8,2079.6438,0.020584479,289.7879309,17.74056179
8,4,8,1873.2028,0.019809163,296.0931231,17.84342218
9,4,8,1922.9672,0.020819315,294.2949796,18.22052643
9,4,8,2088.6304,0.020222491,300.4979928,17.78769366
9,4,8,1927.5651,0.020263501,293.3472099,17.74711947
9,4,8,2118.918,0.020006748,288.0972422,17.81229582
9,4,8,1933.7812,0.022159388,290.1955413,19.39693331
9,4,8,2031.9131,0.020487459,290.3194407,18.31974704
9,4,8,2018.4838,0.021001777,305.2328424,18.51848513
9,4,8,1962.7438,0.022841697,293.6624436,19.79662739
9,4,8,2014.8688,0.021755468,295.5093614,18.98175852
9,4,8,1975.1241,0.020827179,289.2476755,18.59158834
9,4,8,1901.165,0.020542131,291.6274292,18.09544664
9,4,8,1942.6105,0.021380312,292.3200198,18.62032523
9,4,8,2050.033,0.021026412,291.5087393,18.62983674
9,4,8,2287.3918,0.019413523,295.1772383,17.51435217
9,4,8,2015.1302,0.020745418,291.8497539,18.75368086
9,4,8,1999.5636,0.022223584,298.3980234,19.79064756
9,4,8,2175.0208,0.021153698,292.2023044,18.77707496
9,4,8,2301.1355,0.019449887,300.4715683,17.6590623
9,4,8,2344.0732,0.020996322,291.3733556,18.4883793
9,4,8,2145.9304,0.020425048,293.6550666,17.59948582
9,4,8,2120.759,0.018797378,307.8102769,17.09019324
9,4,8,2252.2244,0.019435592,294.8652489,17.44350912
9,4,8,2296.0012,0.020584949,289.7188024,18.42601961
9,4,8,2010.1586,0.02085158,293.9365229,18.52669169
9,4,8,2111.1155,0.020117231,294.4084677,17.75505746
9,4,8,1906.7306,0.022676238,293.960237,19.79707706
9,4,8,2085.5676,0.019696719,290.4815291,17.68500488
9,4,8,2013.2477,0.020844364,295.6659612,18.46662279
10,4,8,1753.7446,0.021963565,309.7028418,20.05748748
10,4,8,2220.8987,0.021614711,296.8756669,19.33857644
10,4,8,1947.3568,0.021373241,303.5444093,19.26921507
10,4,8,2143.6345,0.020204965,299.3555274,18.16463053
10,4,8,2190.6562,0.020484683,296.7933044,17.83208584
10,4,8,2096.5874,0.020348339,293.4992424,18.1935344
10,4,8,2090.505,0.020597061,300.5495205,19.11207865
10,4,8,2038.7262,0.020339144,306.9532055,19.081189
10,4,8,2049.7751,0.020110698,312.6000592,18.52394375
10,4,8,2126.8206,0.021111704,299.5913982,18.28174872
10,4,8,1912.1895,0.021944205,303.5954522,19.82232965
10,4,8,2062.2415,0.020120154,298.5875229,18.44193372
10,4,8,1967.2648,0.021041614,306.2485647,19.32159729
10,4,8,1950.6475,0.020607886,300.0557521,18.95428209
10,4,8,2244.9587,0.020270052,308.6992761,18.55652388
10,4,8,1942.9489,0.020554681,298.7916076,18.90484873
10,4,8,1844.7441,0.020118141,305.5223201,18.72128507
10,4,8,2099.1838,0.019184901,308.6455714,17.99734308
10,4,8,2075.7644,0.019001619,306.9913924,17.80627913
10,4,8,2082.9314,0.021206438,304.6819037,19.41435419
10,4,8,2174.6975,0.018895802,305.4478913,17.8097728
10,4,8,2068.6533,0.021502563,307.2942717,19.20841215
10,4,8,2273.8064,0.019963762,298.0840919,18.28754764
10,4,8,1918.483,0.020842317,299.616546,18.61771654
10,4,8,2077.3845,0.020704864,292.2019442,18.6443317
10,4,8,2234.8533,0.018859768,308.9220309,17.4472096
10,4,8,1957.3105,0.021250163,298.6507953,19.0667936
10,4,8,2124.687,0.018135436,304.3284866,16.55186983
2,5,8,1574.3871,0.0217066,288.6026103,18.65487166
2,5,8,1383.2358,0.021985293,287.2248901,18.66470629
2,5,8,1585.5311,0.02003081,292.8807721,17.25202754
2,5,8,1634.5084,0.0217323,286.1258556,18.63193952
2,5,8,1542.3309,0.022440503,287.3657024,19.28414676
2,5,8,1458.2974,0.021464542,291.5763341,18.39686163
2,5,8,1874.2822,0.01873652,288.6146995,16.17541958
2,5,8,1355.1973,0.020739211,286.7482592,18.26814463
2,5,8,1683.9069,0.021584437,289.0475136,18.76880281
2,5,8,1635.9691,0.02111501,287.9174349,18.21650208
2,5,8,1377.2432,0.022581461,283.9593924,19.06242478
2,5,8,1320.9335,0.021194967,289.1979491,18.32578442
2,5,8,1531.5829,0.022671307,288.8428785,19.60898468
2,5,8,1509.3334,0.021947956,288.8300825,18.55271424
2,5,8,1510.6649,0.021733773,285.6244287,18.48456427
2,5,8,1513.2028,0.021485202,289.5181753,18.66399092
2,5,8,1591.3701,0.022567665,288.5673916,19.30891763
2,5,8,1484.9888,0.020354766,290.4661103,17.74165313
2,5,8,1671.6718,0.021035095,286.8968142,18.10390978
2,5,8,1793.8776,0.020816703,286.0085277,17.59701341
2,5,8,1591.0992,0.021493879,283.4108959,17.82445073
2,5,8,1357.8794,0.0222362,286.0149285,18.89588604
2,5,8,1778.3922,0.022385108,291.7074871,18.64154505
2,5,8,1842.1486,0.020755489,287.2738301,17.91074458
2,5,8,1707.0377,0.020188592,288.5655569,17.15250967
2,5,8,1395.7606,0.02382258,294.2094114,20.14051032
2,5,8,1428.3813,0.02086376,287.6306191,18.20346745
2,5,8,1612.6421,0.019799792,289.647134,16.7508018
3,5,8,1503.2594,0.021131235,297.9798233,18.71898894
3,5,8,1754.8872,0.019525098,297.3267309,17.41138172
3,5,8,1488.7935,0.020879498,294.1753436,18.32095181
3,5,8,1568.0197,0.021592532,298.5542197,18.86539357
3,5,8,1513.0552,0.02206757,295.1282433,19.21119948
3,5,8,1573.507,0.019593601,295.1389916,17.60509399
3,5,8,1626.1696,0.020598815,298.9687935,18.52757827
3,5,8,1505.6768,0.01928293,293.8695802,17.3542369
3,5,8,1508.7847,0.019850846,294.1264264,17.52222765
3,5,8,1661.6987,0.020537479,301.1001574,18.24026438
3,5,8,1687.3184,0.020247724,299.8435515,18.0498878
3,5,8,1748.1112,0.017658972,299.6527613,16.39802964
3,5,8,1506.4302,0.021742249,301.2554635,19.00084265
3,5,8,1387.9766,0.022185874,297.9512937,19.81575725
3,5,8,1960.524,0.020722415,295.9914612,18.46654996
3,5,8,1638.3827,0.022474735,297.9224559,20.10645022
3,5,8,1728.83,0.021220745,307.2322888,18.92291688
3,5,8,1450.5016,0.02251292,294.3267268,19.54260656
3,5,8,1591.9591,0.021335259,296.8940758,19.1875784
3,5,8,1695.9545,0.021817559,291.5158082,18.75010827
3,5,8,1741.317,0.019523439,299.988158,17.38705566
3,5,8,1716.3676,0.019056851,296.8486721,16.92862274
3,5,8,1510.2065,0.020917456,299.3995493,18.2828015
3,5,8,1779.4215,0.019214849,303.4774529,17.00874503
3,5,8,1652.8082,0.020290681,304.3988831,18.01794481
3,5,8,1564.9844,0.021420395,293.7191121,18.78383279
3,5,8,1716.2826,0.019871411,298.3186455,17.67650678
3,5,8,1592.291,0.020476751,297.2969597,18.42611211
4,5,8,1618.4799,0.020719352,304.7382241,18.84388569
4,5,8,1863.4567,0.02019507,301.5884748,18.17886391
4,5,8,1572.6705,0.019339705,305.9604067,17.81029994
4,5,8,1765.1193,0.019590071,303.9149612,18.00855624
4,5,8,1675.4974,0.020189213,302.2835113,18.63892656
4,5,8,1884.0414,0.020784327,304.3067481,19.02249785
4,5,8,1714.2925,0.021472544,301.2629799,19.39520748
4,5,8,1557.0243,0.022132907,309.6691884,20.31318204
4,5,8,1758.9521,0.018009627,299.730054,16.90405013
4,5,8,1769.5953,0.020291107,307.7784217,18.7074007
4,5,8,1589.0414,0.019545967,305.6257168,18.22453272
4,5,8,1568.984,0.022214124,300.9264176,19.49434932
4,5,8,1881.9562,0.019439053,303.6502325,17.81181682
4,5,8,1623.421,0.020436043,301.9448932,18.70785339
4,5,8,1599.1205,0.02025548,302.13076,18.69721573
4,5,8,1818.0277,0.019634386,309.53737,18.02795468
4,5,8,1955.2448,0.018728094,307.3965053,16.94065681
4,5,8,1848.2982,0.020521165,310.6704087,18.41418296
4,5,8,1879.7207,0.017640656,306.2618516,16.5164454
4,5,8,1682.2997,0.01973148,305.5243419,18.01737472
4,5,8,1651.0951,0.021061857,303.1617004,19.19306954
4,5,8,1562.5106,0.020111943,302.5936569,18.50056712
4,5,8,1848.0302,0.021530873,301.37113,19.35482816
4,5,8,1743.5992,0.020090659,308.7432242,18.72555385
4,5,8,1959.8551,0.018212167,304.7400403,16.80166616
4,5,8,1941.5039,0.021509824,308.4686088,19.49312795
4,5,8,1652.0284,0.019992891,300.106668,18.19926718
4,5,8,1720.4457,0.021040487,301.5767977,18.76411179
5,5,8,1831.107,0.019684135,319.3433313,18.72729862
5,5,8,1954.8981,0.018345871,317.8297201,17.72332812
5,5,8,1706.4698,0.020172081,320.2544562,19.64306844
5,5,8,1759.3688,0.019849752,322.7672856,19.02525861
5,5,8,1928.4005,0.017349973,321.7571072,16.52827327
5,5,8,1850.109,0.018207143,315.7344099,17.42167435
5,5,8,1667.2963,0.020011203,317.2408093,19.09686367
5,5,8,1576.2402,0.019946496,324.4401839,19.5107701
5,5,8,1780.984,0.019813398,324.3391129,19.39178747
5,5,8,1728.6549,0.017455627,326.5227751,17.39899893
5,5,8,1983.8877,0.017840321,317.6325557,17.28234165
5,5,8,2014.1576,0.018271374,324.040512,17.58903779
5,5,8,1538.7837,0.020402394,324.1656717,19.91753536
5,5,8,1602.3246,0.021158087,318.8138271,20.2435819
5,5,8,1626.3257,0.020335485,309.9244214,19.25841857
5,5,8,1784.8956,0.018691654,323.3963221,18.41585426
5,5,8,1677.2955,0.019691058,319.5189732,19.34947536
5,5,8,1648.085,0.020069815,322.2729467,19.2003497
5,5,8,1763.0182,0.01970944,322.7211393,18.98944354
5,5,8,1799.1588,0.019034623,316.9208977,18.72307586
5,5,8,1726.3746,0.01999562,317.6604058,18.9676739
5,5,8,1553.7373,0.020754857,315.0881351,19.54055954
5,5,8,1688.4623,0.019678038,323.9959138,18.44919884
5,5,8,1582.4557,0.020663526,320.0005594,19.84269686
5,5,8,1766.3424,0.018593691,321.5532667,18.1096719
5,5,8,1549.7106,0.01940455,321.8248472,18.83867285
5,5,8,2019.8779,0.017870678,320.8665429,17.44851483
5,5,8,1733.9181,0.018829574,333.0713062,18.61012882
6,5,8,1797.1318,0.021006976,307.8615646,19.44526856
6,5,8,1985.289,0.018861095,312.1205523,17.93749301
6,5,8,1951.556,0.020045749,310.4738968,18.69980783
6,5,8,2024.7915,0.019901954,312.7920651,18.83183388
6,5,8,1919.3016,0.019022329,319.8943281,17.7018895
6,5,8,1851.311,0.018726102,312.4827076,17.95766134
6,5,8,1922.8324,0.020446729,313.8509643,19.19465678
6,5,8,1792.8795,0.019931754,312.1270069,18.65092057
6,5,8,1924.4681,0.019851171,307.1489553,18.18826494
6,5,8,1976.8109,0.019387267,312.5383691,18.18368142
6,5,8,1753.9506,0.019853816,310.5832781,18.72552328
6,5,8,1879.7836,0.019596068,303.3488437,18.42803073
6,5,8,2225.2744,0.018314814,308.0339745,17.18693803
6,5,8,1736.3802,0.020500403,310.1134831,18.87049695
6,5,8,1702.7041,0.019983412,306.8456422,18.63106827
6,5,8,1742.7738,0.020150652,311.1081953,19.18557712
6,5,8,2009.0786,0.018867874,313.2795017,17.96046307
6,5,8,1744.6245,0.020725802,301.3510026,18.90038981
6,5,8,1794.465,0.019878685,309.1473237,18.50574285
6,5,8,1682.6288,0.021891074,306.533383,19.80620271
6,5,8,1932.1986,0.019444915,309.5539959,18.39389309
6,5,8,1746.3785,0.020969115,309.5933496,19.46558045
6,5,8,1938.2279,0.020312939,313.3269101,19.04689163
6,5,8,1819.6246,0.019154027,312.5998099,17.956705
6,5,8,1722.3125,0.021274403,310.0725089,19.37648153
6,5,8,1923.8964,0.020842008,315.4950032,19.02393216
6,5,8,2115.2773,0.019556074,310.9934801,18.21088651
6,5,8,1691.7744,0.020432246,303.5935064,18.87176845
7,5,8,2047.9486,0.019067201,308.2669182,18.01800073
7,5,8,1915.8317,0.018687585,306.8888272,17.50965505
7,5,8,1987.1012,0.020677987,308.8359498,19.25850475
7,5,8,1949.9733,0.020067292,309.8628059,18.58736231
7,5,8,1811.1011,0.020695092,313.3362792,19.81193448
7,5,8,2056.0432,0.018650859,310.2470392,17.69749612
7,5,8,2116.8193,0.017376013,305.5445582,16.35570822
7,5,8,1919.1771,0.020715657,311.7427993,19.39539236
7,5,8,1787.9391,0.021331061,302.7580115,19.49581632
7,5,8,1804.1377,0.020917591,311.7505061,19.88885984
7,5,8,1969.6742,0.019143693,311.1823013,18.01832526
7,5,8,2327.3306,0.018997044,312.6742266,17.81691232
7,5,8,2003.1674,0.018934658,308.5527939,17.59550852
7,5,8,2048.3674,0.018890503,306.525086,17.88841853
7,5,8,1873.3566,0.019498654,302.8875643,17.54979707
7,5,8,2129.914,0.019640257,308.8919403,18.40482985
7,5,8,2043.938,0.020051696,311.5709377,18.75695531
7,5,8,2076.176,0.01843478,306.8403879,17.15709152
7,5,8,1903.5238,0.019297339,309.3844762,18.22722512
7,5,8,1986.1293,0.020173445,313.6677771,19.10398907
7,5,8,1810.4952,0.020400461,313.8334216,19.25736262
7,5,8,1857.8964,0.021211732,309.1238414,19.85965682
7,5,8,2063.926,0.01966162,305.655844,17.87039691
7,5,8,2066.796,0.019687331,310.0918889,18.52458584
7,5,8,1797.9037,0.019523727,304.9783803,17.99484465
7,5,8,1942.7535,0.019791495,316.6526251,18.90737554
7,5,8,1934.8701,0.019113194,316.3448011,18.60236658
7,5,8,1967.275,0.021429532,308.5332018,20.0511998
8,5,8,1920.9489,0.020430574,309.1639801,19.21773521
8,5,8,1889.0255,0.019958424,309.4745176,18.69250163
8,5,8,2253.621,0.019365758,315.201814,18.044209
8,5,8,2142.3284,0.018572637,310.8098464,17.65410765
8,5,8,1880.1553,0.020499232,304.8041209,18.98454927
8,5,8,1892.4448,0.019894409,313.4059168,18.85401724
8,5,8,2274.2734,0.018336102,315.2423349,17.29082053
8,5,8,1871.1608,0.0198015,306.1278013,18.51292986
8,5,8,1950.4391,0.02075542,309.1561947,19.49003846
8,5,8,1933.8505,0.020263534,317.035486,19.13745252
8,5,8,1907.0426,0.019899322,309.4412166,18.87416338
8,5,8,1957.2904,0.018996445,310.8883794,17.9358229
8,5,8,2099.55,0.01971093,312.1368609,18.3882413
8,5,8,2025.1525,0.019965885,318.2982489,18.81167681
8,5,8,2121.237,0.019893177,312.8191047,19.07570534
8,5,8,2073.0884,0.019198912,311.9518771,18.35923525
8,5,8,2288.1362,0.01820202,313.8113103,16.96827475
